17:51:13.536 INFO  [pl.edu.pjwstk.p2pp.launchers.CommandLineLauncher] - parsing starts
17:51:13.544 INFO  [pl.edu.pjwstk.p2pp.launchers.CommandLineLauncher] - P2PP starts in mode = BootstrapServer 
17:51:13.548 DEBUG [pl.edu.pjwstk.p2pp.launchers.CommandLineLauncher] - Starting with SuperPeer protocol
17:51:13.576 DEBUG [pl.edu.pjwstk.p2pp.P2PPManager] - Initializing P2PPManager with tcpPort=7080; udpPort=0; sslPort=0; tlsPort=0; encryptionKeys=null; encryptionPass=null
17:51:13.579 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - unhashedID=null
17:51:13.583 DEBUG [pl.edu.pjwstk.p2pp.P2PPManager] - P2PPManager starting
17:51:13.590 DEBUG [pl.edu.pjwstk.net.proto.TCP.TCPWorker] - Initializing TCPWorker
17:51:13.599 DEBUG [pl.edu.pjwstk.net.proto.TCP.TCPServer] - Initializing TCPServer
17:51:13.603 DEBUG [pl.edu.pjwstk.net.proto.TCP.TCPServer] - Starting TCPServer on: 0.0.0.0/0.0.0.0:7080
17:51:13.607 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Adding TCP address 192.168.5.100
17:51:13.607 DEBUG [pl.edu.pjwstk.p2pp.P2PPManager] - shared manager initiated
17:51:13.608 DEBUG [pl.edu.pjwstk.p2pp.transport.TransportManager] - Starting TransportManager
17:51:13.608 DEBUG [pl.edu.pjwstk.p2pp.P2PPManager] - P2PPManager started
17:51:13.613 INFO  [pl.edu.pjwstk.p2pp.launchers.CommandLineLauncher] - P2PPManager started at Wed Jul 06 17:51:13 CEST 2011
17:51:13.614 DEBUG [pl.edu.pjwstk.p2pp.P2PPManager] - P2PPManager starts in mode=BootstrapServer 
18:09:20.231 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:09:51.312 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:10:22.376 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:10:53.428 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:11:24.492 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:11:55.557 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:12:26.607 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:12:57.660 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:13:28.757 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:13:59.846 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:14:30.910 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:15:01.964 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:15:33.014 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:16:04.079 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:16:35.123 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:17:06.187 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:17:37.283 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:18:08.283 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:18:39.379 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:19:10.381 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:19:41.444 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:20:12.509 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:20:43.570 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
18:21:14.666 TRACE [pl.edu.pjwstk.p2pp.entities.EntitiesSharedDataManager] - Filling PeerInfo with TCP AddressInfo header=[type=2; AB=00; reserved=00000000; length=0] value=[AddressInfo=[num=0, 0, reserved=000, ipVer=0100, foundation=0, componendID=0, priority=0, tt=0001, tt=0000, port=7080, address=192.168.5.100]]
